UID,location,Duration
10175347,344,-1
10175504,592,17.5
10175504,342,-1
10175610,593,17.5
10175610,373,-1
10175611,593,17.5
10175611,373,-1
10176105,572,17.5
10176105,340,-1
10176171,584,17.5
10176171,340,-1
10176178,584,17.5
10176178,344,-1
10176267,553,17.5
10176267,342,-1
10176268,553,17.5
10176268,342,-1
10176799,566,17.5
10176799,340,-1
10176800,566,17.5
10176800,340,-1
10176823,566,17.5
10176823,343,-1
10176958,566,17.5
10176958,341,-1
10177080,552,17.5
10177080,343,-1
10177175,552,17.5
10177175,340,-1
10177176,552,17.5
10177176,340,-1
10177217,552,17.5
10177217,340,-1
10177218,552,17.5
10177218,340,-1
10177596,620,17.5
10177596,344,-1
10177597,620,17.5
10177597,344,-1
10177647,620,17.5
10177647,372,-1
10178185,571,17.5
10178185,343,-1
10178611,620,17.5
10178611,344,-1
10178657,620,17.5
10178657,340,-1
10179560,626,17.5
10179560,344,-1
10180081,617,17.5
10180081,344,-1
10180082,617,17.5
10180082,344,-1
10180144,554,17.5
10180144,343,-1
10180145,554,17.5
10180145,343,-1
10180638,579,17.5
10180638,438,-1
10181092,617,17.5
10181092,340,-1
10181093,617,17.5
10181093,340,-1
10181170,617,17.5
10181170,342,-1
10181171,617,17.5
10181171,342,-1
10181751,618,17.5
10181751,373,-1
10182104,571,17.5
10182104,340,-1
10183281,619,17.5
10183281,344,-1
10183557,601,17.5
10183557,344,-1
10183951,601,17.5
10183951,372,-1
10184063,601,17.5
10184063,344,-1
10184204,610,17.5
10184204,340,-1
10184293,603,17.5
10184293,340,-1
10184452,610,17.5
10184452,343,-1
10184820,570,17.5
10184820,373,-1
10184966,570,17.5
10184966,343,-1
10185451,570,17.5
10185451,340,-1
10185452,570,17.5
10185452,340,-1
10185453,570,17.5
10185453,340,-1
10185559,570,17.5
10185559,344,-1
10185933,570,17.5
10185933,340,-1
10185934,570,17.5
10185934,340,-1
10186044,570,17.5
10186044,344,-1
10186151,10,17.5
10186151,341,-1
10186152,10,17.5
10186152,341,-1
10186950,81,17.5
10186950,344,-1
10188004,10,17.5
10188004,344,-1
10188005,10,17.5
10188005,344,-1
10188076,10,17.5
10188076,343,-1
10188109,13,17.5
10188109,344,-1
10188235,7,17.5
10188235,340,-1
10188236,7,17.5
10188236,340,-1
10188364,7,17.5
10188364,341,-1
10188365,7,17.5
10188365,341,-1
10188376,4,17.5
10188376,372,-1
10188385,15,17.5
10188385,344,-1
10188386,15,17.5
10188386,344,-1
10188544,10,17.5
10188544,373,-1
10189121,533,17.5
10189121,248,-1
10189122,533,17.5
10189122,248,-1
10189123,533,17.5
10189123,248,-1
10189581,533,17.5
10189581,340,-1
10189759,2,17.5
10189759,372,-1
10190338,627,17.5
10190338,343,-1
10190339,627,17.5
10190339,343,-1
10191235,20,17.5
10191235,344,-1
10191900,26,17.5
10191900,344,-1
10192068,21,17.5
10192068,373,-1
10192071,22,17.5
10192071,341,-1
10192072,22,17.5
10192072,341,-1
10192418,612,17.5
10192418,344,-1
10192424,612,17.5
10192424,344,-1
10192722,627,17.5
10192722,344,-1
10192723,627,17.5
10192723,344,-1
10193414,592,17.5
10193414,340,-1
10193430,627,17.5
10193430,340,-1
10194528,25,17.5
10194528,344,-1
10194529,25,17.5
10194529,344,-1
10194899,19,17.5
10194899,341,-1
10194900,19,17.5
10194900,341,-1
10194982,19,17.5
10194982,344,-1
10194983,19,17.5
10194983,344,-1
10195067,19,17.5
10195067,341,-1
10195622,19,17.5
10195622,344,-1
10196002,20,17.5
10196002,373,-1
10196054,21,17.5
10196054,140,-1
10196705,13,17.5
10196705,340,-1
10003483,422,20.5
10003483,341,-1
10003500,422,20.5
10003500,373,-1
10003501,422,20.5
10003501,373,-1
10003737,422,20.5
10003737,397,-1
10003839,422,20.5
10003839,559,-1
10004053,422,20.5
10004053,267,-1
10004946,339,20.5
10004946,340,-1
10005684,339,20.5
10005684,372,-1
10005708,339,20.5
10005708,342,-1
10005709,339,20.5
10005709,342,-1
10005907,339,20.5
10005907,344,-1
10006313,339,20.5
10006313,343,-1
10007443,392,20.5
10007443,344,-1
10007772,392,20.5
10007772,344,-1
10008327,406,20.5
10008327,340,-1
10008358,406,20.5
10008358,340,-1
10009218,394,20.5
10009218,372,-1
10009368,394,20.5
10009368,342,-1
10009485,368,20.5
10009485,340,-1
10010362,422,20.5
10010362,340,-1
10011238,412,20.5
10011238,342,-1
10012111,409,20.5
10012111,81,-1
10012183,340,20.5
10012183,603,-1
10013476,409,20.5
10013476,372,-1
10013574,340,20.5
10013574,425,-1
10013575,340,20.5
10013575,425,-1
10014522,407,20.5
10014522,344,-1
10014962,344,20.5
10014962,340,-1
10014989,344,20.5
10014989,341,-1
10015337,408,20.5
10015337,373,-1
10015338,408,20.5
10015338,373,-1
10016311,360,20.5
10016311,344,-1
10016389,360,20.5
10016389,372,-1
10016390,360,20.5
10016390,372,-1
10018440,186,20.5
10018440,344,-1
10018943,360,20.5
10018943,341,-1
10018944,360,20.5
10018944,341,-1
10019213,382,20.5
10019213,340,-1
10019214,382,20.5
10019214,340,-1
10019425,382,20.5
10019425,343,-1
10019426,382,20.5
10019426,343,-1
10019439,382,20.5
10019439,341,-1
10019744,382,20.5
10019744,340,-1
10019745,382,20.5
10019745,340,-1
10020436,398,20.5
10020436,341,-1
10020539,217,20.5
10020539,343,-1
10022503,435,20.5
10022503,344,-1
10022504,435,20.5
10022504,344,-1
10022958,210,20.5
10022958,340,-1
10022959,210,20.5
10022959,340,-1
10023120,210,20.5
10023120,340,-1
10023746,398,20.5
10023746,341,-1
10024579,431,20.5
10024579,340,-1
10024580,431,20.5
10024580,340,-1
10025056,431,20.5
10025056,343,-1
10025231,369,20.5
10025231,340,-1
10025232,369,20.5
10025232,340,-1
10025504,363,20.5
10025504,340,-1
10025598,363,20.5
10025598,341,-1
10026367,408,20.5
10026367,340,-1
10026843,196,20.5
10026843,340,-1
10027159,196,20.5
10027159,343,-1
10027160,196,20.5
10027160,343,-1
10027161,196,20.5
10027161,343,-1
10029636,435,20.5
10029636,342,-1
10029801,435,20.5
10029801,340,-1
10029802,435,20.5
10029802,340,-1
10030968,492,20.5
10030968,344,-1
10030985,492,20.5
10030985,343,-1
10032460,192,20.5
10032460,373,-1
10033256,244,20.5
10033256,341,-1
10033424,244,20.5
10033424,342,-1
10033425,244,20.5
10033425,342,-1
10033504,244,20.5
10033504,343,-1
10033505,244,20.5
10033505,343,-1
10033556,250,20.5
10033556,344,-1
10033874,243,20.5
10033874,340,-1
10034888,273,20.5
10034888,372,-1
10036038,220,20.5
10036038,341,-1
10036039,220,20.5
10036039,341,-1
10036040,220,20.5
10036040,341,-1
10036343,279,20.5
10036343,340,-1
10036344,279,20.5
10036344,340,-1
10038795,266,20.5
10038795,340,-1
10038858,267,20.5
10038858,340,-1
10040987,399,20.5
10040987,341,-1
10041410,421,20.5
10041410,372,-1
10041411,421,20.5
10041411,372,-1
10041412,421,20.5
10041412,372,-1
10042843,186,20.5
10042843,343,-1
10043902,188,20.5
10043902,344,-1
10043903,188,20.5
10043903,344,-1
10043904,188,20.5
10043904,344,-1
10044118,189,20.5
10044118,343,-1
10044378,188,20.5
10044378,340,-1
10045996,407,20.5
10045996,340,-1
10046808,371,20.5
10046808,343,-1
10049715,394,20.5
10049715,495,-1
10049716,394,20.5
10049716,495,-1
10050339,394,20.5
10050339,342,-1
10050784,394,20.5
10050784,340,-1
10051854,388,20.5
10051854,340,-1
10054467,422,20.5
10054467,343,-1
10055578,422,20.5
10055578,340,-1
10056145,346,20.5
10056145,373,-1
10056146,346,20.5
10056146,373,-1
10056424,388,20.5
10056424,373,-1
10056609,371,20.5
10056609,344,-1
10056610,371,20.5
10056610,344,-1
10057157,406,20.5
10057157,342,-1
10057896,371,20.5
10057896,344,-1
10058183,446,20.5
10058183,341,-1
10058184,446,20.5
10058184,341,-1
10058687,422,20.5
10058687,201,-1
10059463,422,20.5
10059463,344,-1
10060556,417,20.5
10060556,341,-1
10060641,417,20.5
10060641,279,-1
10060734,390,20.5
10060734,615,-1
10060860,390,20.5
10060860,372,-1
10062155,378,20.5
10062155,344,-1
10063028,197,20.5
10063028,344,-1
10063119,248,20.5
10063119,344,-1
10063120,248,20.5
10063120,344,-1
10063736,122,20.5
10063736,344,-1
10064231,446,20.5
10064231,143,-1
10064232,446,20.5
10064232,143,-1
10064560,438,20.5
10064560,340,-1
10064561,438,20.5
10064561,340,-1
10064825,438,20.5
10064825,372,-1
10065372,248,20.5
10065372,344,-1
10065373,248,20.5
10065373,344,-1
10066436,438,20.5
10066436,343,-1
10066437,438,20.5
10066437,343,-1
10066503,438,20.5
10066503,344,-1
10069559,252,20.5
10069559,139,-1
10069560,252,20.5
10069560,139,-1
10070239,157,20.5
10070239,344,-1
10070606,252,20.5
10070606,260,-1
10071914,252,20.5
10071914,407,-1
10071915,252,20.5
10071915,407,-1
10072470,252,20.5
10072470,201,-1
10072855,252,20.5
10072855,210,-1
10073105,252,20.5
10073105,191,-1
10073628,178,20.5
10073628,337,-1
10074915,305,20.5
10074915,340,-1
10074916,305,20.5
10074916,340,-1
10075493,32,20.5
10075493,343,-1
10075641,314,20.5
10075641,340,-1
10076035,297,20.5
10076035,343,-1
10077028,451,20.5
10077028,398,-1
10077645,328,20.5
10077645,342,-1
10078260,328,20.5
10078260,343,-1
10078261,328,20.5
10078261,343,-1
10079763,115,20.5
10079763,545,-1
10079969,115,20.5
10079969,582,-1
10080000,115,20.5
10080000,344,-1
10081014,116,20.5
10081014,84,-1
10081091,116,20.5
10081091,501,-1
10081234,116,20.5
10081234,340,-1
10081571,116,20.5
10081571,340,-1
10081572,116,20.5
10081572,340,-1
10081980,32,20.5
10081980,376,-1
10082544,32,20.5
10082544,344,-1
10082545,32,20.5
10082545,344,-1
10083331,32,20.5
10083331,344,-1
10083332,32,20.5
10083332,344,-1
10083520,32,20.5
10083520,273,-1
10084121,32,20.5
10084121,373,-1
10084122,32,20.5
10084122,373,-1
10084208,32,20.5
10084208,342,-1
10084607,240,20.5
10084607,337,-1
10084608,240,20.5
10084608,337,-1
10086081,247,20.5
10086081,371,-1
10086082,247,20.5
10086082,371,-1
10086695,247,20.5
10086695,341,-1
10088187,266,20.5
10088187,373,-1
10088653,177,20.5
10088653,372,-1
10088669,177,20.5
10088669,227,-1
10088856,309,20.5
10088856,340,-1
10090628,299,20.5
10090628,342,-1
10093051,289,20.5
10093051,340,-1
10093989,289,20.5
10093989,41,-1
10094011,289,20.5
10094011,340,-1
10094808,301,20.5
10094808,344,-1
10094854,291,20.5
10094854,344,-1
10095019,338,20.5
10095019,373,-1
10095284,338,20.5
10095284,344,-1
10095603,448,20.5
10095603,343,-1
10095647,448,20.5
10095647,344,-1
10095841,448,20.5
10095841,340,-1
10095842,448,20.5
10095842,340,-1
10095879,143,20.5
10095879,344,-1
10096759,41,20.5
10096759,343,-1
10096866,42,20.5
10096866,340,-1
10097920,140,20.5
10097920,340,-1
10098237,513,20.5
10098237,340,-1
10098518,449,20.5
10098518,344,-1
10099286,42,20.5
10099286,373,-1
10100702,143,20.5
10100702,344,-1
10101049,112,20.5
10101049,343,-1
10101275,162,20.5
10101275,344,-1
10101516,337,20.5
10101516,340,-1
10101517,337,20.5
10101517,340,-1
10102750,106,20.5
10102750,340,-1
10102751,106,20.5
10102751,340,-1
10103792,143,20.5
10103792,166,-1
10104557,143,20.5
10104557,201,-1
10106010,108,20.5
10106010,344,-1
10106202,452,20.5
10106202,341,-1
10108085,66,20.5
10108085,373,-1
10108570,52,20.5
10108570,373,-1
10108593,52,20.5
10108593,372,-1
10108594,52,20.5
10108594,372,-1
10109346,513,20.5
10109346,372,-1
10110194,163,20.5
10110194,340,-1
10111085,40,20.5
10111085,340,-1
10111086,40,20.5
10111086,340,-1
10111087,40,20.5
10111087,340,-1
10111088,40,20.5
10111088,340,-1
10111436,201,20.5
10111436,340,-1
10111437,201,20.5
10111437,340,-1
10113089,201,20.5
10113089,344,-1
10113344,201,20.5
10113344,340,-1
10113997,143,20.5
10113997,344,-1
10115635,232,20.5
10115635,342,-1
10115636,232,20.5
10115636,342,-1
10115890,91,20.5
10115890,340,-1
10116478,213,20.5
10116478,340,-1
10116479,213,20.5
10116479,340,-1
10117184,317,20.5
10117184,341,-1
10117304,233,20.5
10117304,344,-1
10117744,288,20.5
10117744,373,-1
10117785,149,20.5
10117785,344,-1
10118948,481,20.5
10118948,399,-1
10121041,40,20.5
10121041,372,-1
10121363,281,20.5
10121363,344,-1
10122518,355,20.5
10122518,341,-1
10122787,318,20.5
10122787,372,-1
10122788,318,20.5
10122788,372,-1
10122789,318,20.5
10122789,372,-1
10122790,318,20.5
10122790,372,-1
10122906,233,20.5
10122906,372,-1
10124523,108,20.5
10124523,343,-1
10124590,167,20.5
10124590,344,-1
10124591,167,20.5
10124591,344,-1
10124808,233,20.5
10124808,340,-1
10124979,169,20.5
10124979,344,-1
10124987,168,20.5
10124987,340,-1
10125987,316,20.5
10125987,343,-1
10125988,316,20.5
10125988,343,-1
10126617,120,20.5
10126617,344,-1
10127478,355,20.5
10127478,340,-1
10128269,143,20.5
10128269,206,-1
10128988,201,20.5
10128988,343,-1
10129748,213,20.5
10129748,343,-1
10129884,213,20.5
10129884,373,-1
10130476,285,20.5
10130476,343,-1
10130504,139,20.5
10130504,342,-1
10130505,139,20.5
10130505,342,-1
10130512,355,20.5
10130512,343,-1
10131430,233,20.5
10131430,340,-1
10131450,233,20.5
10131450,344,-1
10131479,233,20.5
10131479,341,-1
10131610,233,20.5
10131610,340,-1
10131611,233,20.5
10131611,340,-1
10132464,317,20.5
10132464,343,-1
10132465,317,20.5
10132465,343,-1
10132466,317,20.5
10132466,343,-1
10132467,317,20.5
10132467,343,-1
10132468,317,20.5
10132468,343,-1
10132954,355,20.5
10132954,340,-1
10132964,355,20.5
10132964,344,-1
10133340,150,20.5
10133340,344,-1
10133438,316,20.5
10133438,344,-1
10133688,108,20.5
10133688,344,-1
10134093,138,20.5
10134093,340,-1
10134094,138,20.5
10134094,340,-1
10134186,233,20.5
10134186,340,-1
10134253,120,20.5
10134253,344,-1
10134421,166,20.5
10134421,342,-1
10134847,287,20.5
10134847,340,-1
10135041,233,20.5
10135041,340,-1
10135042,233,20.5
10135042,340,-1
10135401,287,20.5
10135401,352,-1
10135719,287,20.5
10135719,519,-1
10136530,585,20.5
10136530,340,-1
10136726,287,20.5
10136726,344,-1
10136727,287,20.5
10136727,344,-1
10136834,550,20.5
10136834,372,-1
10137235,233,20.5
10137235,340,-1
10137520,233,20.5
10137520,344,-1
10137690,472,20.5
10137690,340,-1
10140064,497,20.5
10140064,340,-1
10140065,497,20.5
10140065,340,-1
10140066,497,20.5
10140066,340,-1
10140067,497,20.5
10140067,340,-1
10140266,287,20.5
10140266,343,-1
10140267,287,20.5
10140267,343,-1
10140607,143,20.5
10140607,372,-1
10140608,143,20.5
10140608,372,-1
10141705,545,20.5
10141705,340,-1
10141706,545,20.5
10141706,340,-1
10142379,227,20.5
10142379,341,-1
10142600,352,20.5
10142600,341,-1
10142601,352,20.5
10142601,341,-1
10142602,352,20.5
10142602,341,-1
10142603,352,20.5
10142603,343,-1
10142654,352,20.5
10142654,340,-1
10142667,201,20.5
10142667,343,-1
10143862,201,20.5
10143862,340,-1
10143992,201,20.5
10143992,340,-1
10144956,201,20.5
10144956,372,-1
10145240,528,20.5
10145240,343,-1
10145357,352,20.5
10145357,344,-1
10146094,551,20.5
10146094,344,-1
10146182,551,20.5
10146182,344,-1
10146226,551,20.5
10146226,343,-1
10146638,201,20.5
10146638,372,-1
10146962,201,20.5
10146962,343,-1
10146963,201,20.5
10146963,343,-1
10147195,588,20.5
10147195,340,-1
10148313,329,20.5
10148313,373,-1
10148862,469,20.5
10148862,340,-1
10149075,469,20.5
10149075,373,-1
10149076,469,20.5
10149076,373,-1
10149163,544,20.5
10149163,340,-1
10149394,576,20.5
10149394,344,-1
10149395,576,20.5
10149395,344,-1
10149653,576,20.5
10149653,340,-1
10149654,576,20.5
10149654,340,-1
10150035,533,20.5
10150035,340,-1
10151034,544,20.5
10151034,373,-1
10151226,544,20.5
10151226,343,-1
10151231,544,20.5
10151231,342,-1
10151232,544,20.5
10151232,342,-1
10152644,537,20.5
10152644,340,-1
10152645,537,20.5
10152645,340,-1
10153034,528,20.5
10153034,344,-1
10153215,528,20.5
10153215,344,-1
10153521,528,20.5
10153521,373,-1
10153522,528,20.5
10153522,373,-1
10153595,528,20.5
10153595,340,-1
10153776,538,20.5
10153776,344,-1
10154861,545,20.5
10154861,373,-1
10155197,519,20.5
10155197,340,-1
10155514,469,20.5
10155514,343,-1
10155588,576,20.5
10155588,344,-1
10155630,576,20.5
10155630,340,-1
10156627,583,20.5
10156627,343,-1
10156991,544,20.5
10156991,340,-1
10157019,583,20.5
10157019,342,-1
10157020,583,20.5
10157020,342,-1
10157546,201,20.5
10157546,340,-1
10157815,201,20.5
10157815,343,-1
10157907,233,20.5
10157907,343,-1
10158659,233,20.5
10158659,340,-1
10158660,233,20.5
10158660,340,-1
10158943,355,20.5
10158943,340,-1
10158944,355,20.5
10158944,340,-1
10160248,329,20.5
10160248,340,-1
10161836,329,20.5
10161836,343,-1
10162438,474,20.5
10162438,340,-1
10162790,562,20.5
10162790,340,-1
10162880,562,20.5
10162880,340,-1
10163409,139,20.5
10163409,340,-1
10163448,139,20.5
10163448,343,-1
10163715,139,20.5
10163715,344,-1
10165718,578,20.5
10165718,341,-1
10165719,578,20.5
10165719,341,-1
10166396,578,20.5
10166396,343,-1
10167438,594,20.5
10167438,342,-1
10170094,562,20.5
10170094,344,-1
10170943,578,20.5
10170943,341,-1
10170944,578,20.5
10170944,341,-1
10170960,578,20.5
10170960,340,-1
10171328,578,20.5
10171328,341,-1
10171552,564,20.5
10171552,340,-1
10171800,578,20.5
10171800,342,-1
10173091,564,20.5
10173091,343,-1
10173092,564,20.5
10173092,343,-1
10174042,578,20.5
10174042,344,-1
10174203,578,20.5
10174203,343,-1
10174485,562,20.5
10174485,343,-1
10175058,559,20.5
10175058,343,-1
10175679,593,20.5
10175679,341,-1
10175780,579,20.5
10175780,340,-1
10175781,579,20.5
10175781,340,-1
10176180,584,20.5
10176180,340,-1
10177640,553,20.5
10177640,344,-1
10177641,553,20.5
10177641,344,-1
10178013,620,20.5
10178013,343,-1
10179764,554,20.5
10179764,342,-1
10179765,554,20.5
10179765,342,-1
10181004,545,20.5
10181004,341,-1
10181585,618,20.5
10181585,372,-1
10181586,618,20.5
10181586,372,-1
10181587,618,20.5
10181587,372,-1
10181666,618,20.5
10181666,373,-1
10181710,618,20.5
10181710,340,-1
10181733,618,20.5
10181733,344,-1
10183045,603,20.5
10183045,344,-1
10183196,601,20.5
10183196,340,-1
10183197,601,20.5
10183197,340,-1
10184016,601,20.5
10184016,340,-1
10186312,81,20.5
10186312,344,-1
10186541,81,20.5
10186541,592,-1
10186542,81,20.5
10186542,592,-1
10186893,533,20.5
10186893,344,-1
10187186,7,20.5
10187186,344,-1
10187380,10,20.5
10187380,340,-1
10187514,84,20.5
10187514,341,-1
10188120,13,20.5
10188120,344,-1
10188121,13,20.5
10188121,344,-1
10188238,4,20.5
10188238,372,-1
10189240,533,20.5
10189240,233,-1
10189790,1,20.5
10189790,373,-1
10190069,83,20.5
10190069,344,-1
10191197,7,20.5
10191197,372,-1
10191568,21,20.5
10191568,344,-1
10193236,592,20.5
10193236,344,-1
10193359,627,20.5
10193359,340,-1
10193997,606,20.5
10193997,341,-1
10193998,606,20.5
10193998,341,-1
10194242,13,20.5
10194242,342,-1
10194335,602,20.5
10194335,372,-1
10196073,20,20.5
10196073,180,-1
10196074,20,20.5
10196074,180,-1
10196075,20,20.5
10196075,180,-1
10196076,20,20.5
10196076,180,-1
10196693,20,20.5
10196693,343,-1
10000153,339,28.5
10000153,343,-1
10000540,367,28.5
10000540,372,-1
10000555,367,28.5
10000555,341,-1
10000556,367,28.5
10000556,341,-1
10000639,367,28.5
10000639,315,-1
10000770,367,28.5
10000770,340,-1
10000820,367,28.5
10000820,344,-1
10000821,367,28.5
10000821,344,-1
10001299,367,28.5
10001299,344,-1
10001300,367,28.5
10001300,344,-1
10001524,367,28.5
10001524,372,-1
10001668,367,28.5
10001668,373,-1
10001774,367,28.5
10001774,344,-1
10001838,367,28.5
10001838,342,-1
10002955,350,28.5
10002955,340,-1
10003117,340,28.5
10003117,342,-1
10003120,350,28.5
10003120,343,-1
10003877,422,28.5
10003877,343,-1
10004139,422,28.5
10004139,408,-1
10004178,422,28.5
10004178,373,-1
10004470,422,28.5
10004470,340,-1
10004471,422,28.5
10004471,340,-1
10004533,422,28.5
10004533,80,-1
10004534,422,28.5
10004534,80,-1
10004635,339,28.5
10004635,340,-1
10004666,339,28.5
10004666,344,-1
10004933,339,28.5
10004933,340,-1
10004934,339,28.5
10004934,340,-1
10004999,339,28.5
10004999,340,-1
10005203,339,28.5
10005203,373,-1
10005204,339,28.5
10005204,373,-1
10005474,339,28.5
10005474,340,-1
10005807,339,28.5
10005807,340,-1
10006257,339,28.5
10006257,340,-1
10006415,371,28.5
10006415,344,-1
10006586,371,28.5
10006586,340,-1
10006620,340,28.5
10006620,343,-1
10006970,392,28.5
10006970,340,-1
10006995,392,28.5
10006995,344,-1
10007200,392,28.5
10007200,372,-1
10007270,392,28.5
10007270,373,-1
10007724,392,28.5
10007724,342,-1
10007725,392,28.5
10007725,342,-1
10008019,392,28.5
10008019,341,-1
10008331,406,28.5
10008331,344,-1
10008332,406,28.5
10008332,344,-1
10008333,406,28.5
10008333,344,-1
10008334,406,28.5
10008334,344,-1
10008508,406,28.5
10008508,343,-1
10008509,406,28.5
10008509,343,-1
10008510,406,28.5
10008510,343,-1
10008511,406,28.5
10008511,343,-1
10008973,412,28.5
10008973,343,-1
10009095,412,28.5
10009095,342,-1
10009165,394,28.5
10009165,344,-1
10009492,368,28.5
10009492,344,-1
10009493,368,28.5
10009493,344,-1
10009666,350,28.5
10009666,343,-1
10009840,350,28.5
10009840,340,-1
10009868,350,28.5
10009868,341,-1
10010049,350,28.5
10010049,343,-1
10010172,422,28.5
10010172,344,-1
10010462,368,28.5
10010462,340,-1
10010531,368,28.5
10010531,372,-1
10010532,368,28.5
10010532,372,-1
10010878,412,28.5
10010878,340,-1
10010956,358,28.5
10010956,372,-1
10011081,412,28.5
10011081,340,-1
10011390,358,28.5
10011390,344,-1
10011536,366,28.5
10011536,344,-1
10011537,366,28.5
10011537,344,-1
10011588,366,28.5
10011588,43,-1
10011643,366,28.5
10011643,340,-1
10011644,366,28.5
10011644,340,-1
10011645,366,28.5
10011645,340,-1
10011866,366,28.5
10011866,373,-1
10011867,366,28.5
10011867,373,-1
10011868,366,28.5
10011868,373,-1
10012009,340,28.5
10012009,373,-1
10012044,340,28.5
10012044,329,-1
10012045,340,28.5
10012045,329,-1
10012232,340,28.5
10012232,346,-1
10012389,409,28.5
10012389,343,-1
10012910,340,28.5
10012910,469,-1
10013063,409,28.5
10013063,342,-1
10013064,409,28.5
10013064,342,-1
10013457,409,28.5
10013457,373,-1
10013458,409,28.5
10013458,373,-1
10013697,409,28.5
10013697,340,-1
10013787,340,28.5
10013787,52,-1
10013795,340,28.5
10013795,206,-1
10013796,340,28.5
10013796,206,-1
10013814,340,28.5
10013814,343,-1
10013815,340,28.5
10013815,343,-1
10013881,340,28.5
10013881,373,-1
10014520,407,28.5
10014520,344,-1
10014735,407,28.5
10014735,344,-1
10014914,344,28.5
10014914,340,-1
10015243,344,28.5
10015243,340,-1
10015377,408,28.5
10015377,373,-1
10015378,408,28.5
10015378,373,-1
10015795,407,28.5
10015795,340,-1
10016127,407,28.5
10016127,344,-1
10016220,344,28.5
10016220,340,-1
10016222,360,28.5
10016222,340,-1
10016223,360,28.5
10016223,340,-1
10016295,360,28.5
10016295,340,-1
10016480,344,28.5
10016480,341,-1
10016600,369,28.5
10016600,343,-1
10016721,360,28.5
10016721,344,-1
10016722,360,28.5
10016722,344,-1
10017289,407,28.5
10017289,340,-1
10017745,343,28.5
10017745,373,-1
10017825,342,28.5
10017825,344,-1
10017859,343,28.5
10017859,344,-1
10017886,342,28.5
10017886,340,-1
10018262,425,28.5
10018262,344,-1
10018519,186,28.5
10018519,340,-1
10018734,407,28.5
10018734,340,-1
10019072,360,28.5
10019072,340,-1
10019293,382,28.5
10019293,341,-1
10019294,382,28.5
10019294,341,-1
10019446,382,28.5
10019446,340,-1
10019447,382,28.5
10019447,340,-1
10019481,382,28.5
10019481,341,-1
10019482,382,28.5
10019482,341,-1
10019981,343,28.5
10019981,344,-1
10020124,217,28.5
10020124,344,-1
10020289,398,28.5
10020289,342,-1
10020290,398,28.5
10020290,342,-1
10020487,217,28.5
10020487,341,-1
10020512,217,28.5
10020512,340,-1
10020850,217,28.5
10020850,342,-1
10020851,217,28.5
10020851,342,-1
10021482,217,28.5
10021482,373,-1
10021737,217,28.5
10021737,344,-1
10021778,217,28.5
10021778,341,-1
10021814,233,28.5
10021814,340,-1
10021888,233,28.5
10021888,343,-1
10022141,233,28.5
10022141,344,-1
10022185,233,28.5
10022185,343,-1
10022186,233,28.5
10022186,343,-1
10022198,233,28.5
10022198,340,-1
10022199,233,28.5
10022199,340,-1
10022720,435,28.5
10022720,344,-1
10022721,435,28.5
10022721,344,-1
10022722,435,28.5
10022722,344,-1
10022723,435,28.5
10022723,344,-1
10022863,233,28.5
10022863,372,-1
10022864,233,28.5
10022864,372,-1
10023147,210,28.5
10023147,344,-1
10023148,210,28.5
10023148,344,-1
10023149,210,28.5
10023149,344,-1
10023186,210,28.5
10023186,343,-1
10023187,210,28.5
10023187,343,-1
10023328,398,28.5
10023328,343,-1
10023460,398,28.5
10023460,343,-1
10023712,363,28.5
10023712,343,-1
10023713,363,28.5
10023713,343,-1
10023756,363,28.5
10023756,342,-1
10023757,363,28.5
10023757,342,-1
10023758,217,28.5
10023758,341,-1
10023781,398,28.5
10023781,340,-1
10023814,363,28.5
10023814,342,-1
10023815,363,28.5
10023815,342,-1
10024334,431,28.5
10024334,340,-1
10024432,363,28.5
10024432,344,-1
10025377,363,28.5
10025377,343,-1
10025649,363,28.5
10025649,344,-1
10025653,363,28.5
10025653,373,-1
10025654,363,28.5
10025654,373,-1
10025655,363,28.5
10025655,373,-1
10025656,363,28.5
10025656,373,-1
10025831,363,28.5
10025831,372,-1
10026060,384,28.5
10026060,341,-1
10026308,398,28.5
10026308,344,-1
10026332,398,28.5
10026332,343,-1
10026336,398,28.5
10026336,344,-1
10026371,408,28.5
10026371,344,-1
10026765,196,28.5
10026765,340,-1
10027177,490,28.5
10027177,344,-1
10027185,490,28.5
10027185,340,-1
10027201,490,28.5
10027201,344,-1
10027270,490,28.5
10027270,373,-1
10027271,490,28.5
10027271,373,-1
10027272,490,28.5
10027272,373,-1
10027470,194,28.5
10027470,340,-1
10027471,194,28.5
10027471,340,-1
10027579,194,28.5
10027579,372,-1
10027653,194,28.5
10027653,344,-1
10027764,193,28.5
10027764,343,-1
10028550,398,28.5
10028550,340,-1
10028551,398,28.5
10028551,340,-1
10028552,398,28.5
10028552,340,-1
10028553,398,28.5
10028553,340,-1
10028666,397,28.5
10028666,344,-1
10029142,489,28.5
10029142,340,-1
10029161,489,28.5
10029161,344,-1
10029186,397,28.5
10029186,343,-1
10029187,397,28.5
10029187,343,-1
10029289,489,28.5
10029289,340,-1
10029290,489,28.5
10029290,340,-1
10029322,489,28.5
10029322,372,-1
10029464,435,28.5
10029464,344,-1
10029568,435,28.5
10029568,342,-1
10029800,435,28.5
10029800,341,-1
10029810,435,28.5
10029810,372,-1
10030200,400,28.5
10030200,344,-1
10030264,400,28.5
10030264,344,-1
10030265,400,28.5
10030265,344,-1
10030376,400,28.5
