UID,location,Duration
10059839,6,31.5
10059839,6,-1
10059840,10,31.5
10059840,5,-1
10059932,2,31.5
10059932,1,-1
10060027,2,31.5
10060027,9,-1
10060064,7,31.5
10060064,4,-1
10060163,4,31.5
10060163,10,-1
10060178,3,31.5
10060178,9,-1
10060179,2,31.5
10060179,7,-1
10060389,7,31.5
10060389,5,-1
10060541,8,31.5
10060541,8,-1
10060542,8,31.5
10060542,8,-1
10060647,3,31.5
10060647,6,-1
10060780,5,31.5
10060780,8,-1
10060822,5,31.5
10060822,4,-1
10061107,6,31.5
10061107,6,-1
10061706,7,31.5
10061706,7,-1
10061718,3,31.5
10061718,4,-1
10061797,1,31.5
10061797,6,-1
10061798,3,31.5
10061798,6,-1
10061843,5,31.5
10061843,8,-1
10062110,9,31.5
10062110,7,-1
10062111,1,31.5
10062111,3,-1
10062112,5,31.5
10062112,9,-1
10062123,9,31.5
10062123,1,-1
10062253,3,31.5
10062253,9,-1
10062440,2,31.5
10062440,6,-1
10062481,4,31.5
10062481,1,-1
10062482,6,31.5
10062482,6,-1
10062750,6,31.5
10062750,7,-1
10062761,1,31.5
10062761,3,-1
10062876,10,31.5
10062876,1,-1
10062877,2,31.5
10062877,10,-1
10062878,5,31.5
10062878,8,-1
10062879,8,31.5
10062879,10,-1
10062880,5,31.5
10062880,9,-1
10063167,5,31.5
10063167,9,-1
10063168,3,31.5
10063168,2,-1
10063217,5,31.5
10063217,3,-1
10063218,7,31.5
10063218,5,-1
10063222,3,31.5
10063222,3,-1
10063564,10,31.5
10063564,10,-1
10064256,4,31.5
10064256,2,-1
10064307,10,31.5
10064307,8,-1
10064767,2,31.5
10064767,9,-1
10065110,10,31.5
10065110,1,-1
10065111,6,31.5
10065111,4,-1
10065367,7,31.5
10065367,1,-1
10065776,2,31.5
10065776,7,-1
10065802,4,31.5
10065802,1,-1
10066363,7,31.5
10066363,9,-1
10066366,3,31.5
10066366,2,-1
10066821,6,31.5
10066821,6,-1
10066838,1,31.5
10066838,7,-1
10067043,10,31.5
10067043,1,-1
10067215,6,31.5
10067215,8,-1
10067216,10,31.5
10067216,10,-1
10067485,5,31.5
10067485,7,-1
10067535,2,31.5
10067535,1,-1
10067736,6,31.5
10067736,6,-1
10067868,3,31.5
10067868,9,-1
10068138,3,31.5
10068138,1,-1
10068287,3,31.5
10068287,8,-1
10068576,5,31.5
10068576,7,-1
10068927,8,31.5
10068927,1,-1
10069034,9,31.5
10069034,4,-1
10069506,7,31.5
10069506,5,-1
10069526,10,31.5
10069526,7,-1
10069746,5,31.5
10069746,1,-1
10069760,2,31.5
10069760,9,-1
10069978,1,31.5
10069978,1,-1
10069979,1,31.5
10069979,2,-1
10070271,9,31.5
10070271,6,-1
10070481,2,31.5
10070481,3,-1
10070601,7,31.5
10070601,9,-1
10070602,4,31.5
10070602,2,-1
10070743,5,31.5
10070743,4,-1
10070744,1,31.5
10070744,1,-1
10070807,7,31.5
10070807,6,-1
10070808,10,31.5
10070808,7,-1
10070899,7,31.5
10070899,8,-1
10070910,4,31.5
10070910,10,-1
10071001,4,31.5
10071001,7,-1
10071116,10,31.5
10071116,9,-1
10071657,7,31.5
10071657,3,-1
10071695,1,31.5
10071695,6,-1
10071794,6,31.5
10071794,6,-1
10072135,2,31.5
10072135,8,-1
10072491,8,31.5
10072491,1,-1
10072645,8,31.5
10072645,1,-1
10072933,7,31.5
10072933,9,-1
10073744,2,31.5
10073744,6,-1
10073816,6,31.5
10073816,10,-1
10073881,9,31.5
10073881,6,-1
10073882,3,31.5
10073882,4,-1
10073902,8,31.5
10073902,8,-1
10073969,1,31.5
10073969,4,-1
10074068,9,31.5
10074068,7,-1
10074131,8,31.5
10074131,7,-1
10074198,3,31.5
10074198,10,-1
10074199,7,31.5
10074199,8,-1
10074261,8,31.5
10074261,4,-1
10074367,9,31.5
10074367,8,-1
10074399,6,31.5
10074399,3,-1
10074538,4,31.5
10074538,2,-1
10074539,2,31.5
10074539,1,-1
10074607,7,31.5
10074607,6,-1
10074776,1,31.5
10074776,7,-1
10075032,10,31.5
10075032,5,-1
10075054,6,31.5
10075054,8,-1
10075266,3,31.5
10075266,4,-1
10075267,10,31.5
10075267,2,-1
10075575,7,31.5
10075575,6,-1
10075712,9,31.5
10075712,6,-1
10075713,9,31.5
10075713,4,-1
10075727,2,31.5
10075727,9,-1
10075815,3,31.5
10075815,8,-1
10075831,5,31.5
10075831,1,-1
10075871,6,31.5
10075871,6,-1
10075872,1,31.5
10075872,5,-1
10075924,1,31.5
10075924,5,-1
10076123,8,31.5
10076123,10,-1
10076302,9,31.5
10076302,4,-1
10076412,7,31.5
10076412,10,-1
10076431,4,31.5
10076431,1,-1
10076432,3,31.5
10076432,4,-1
10076536,3,31.5
10076536,3,-1
10076699,4,31.5
10076699,9,-1
10076702,10,31.5
10076702,5,-1
10076743,6,31.5
10076743,5,-1
10076744,10,31.5
10076744,3,-1
10077496,1,31.5
10077496,1,-1
10077526,1,31.5
10077526,3,-1
10077527,4,31.5
10077527,1,-1
10077669,6,31.5
10077669,1,-1
10077718,10,31.5
10077718,8,-1
10077833,5,31.5
10077833,9,-1
10077899,4,31.5
10077899,3,-1
10078547,9,31.5
10078547,2,-1
10078820,3,31.5
10078820,10,-1
10078907,2,31.5
10078907,2,-1
10079399,9,31.5
10079399,8,-1
10079628,3,31.5
10079628,7,-1
10079836,1,31.5
10079836,3,-1
10079930,2,31.5
10079930,6,-1
10079939,8,31.5
10079939,8,-1
10080429,2,31.5
10080429,9,-1
10080686,6,31.5
10080686,9,-1
10080918,7,31.5
10080918,4,-1
10080919,1,31.5
10080919,5,-1
10080982,7,31.5
10080982,9,-1
10080983,4,31.5
10080983,5,-1
10081498,4,31.5
10081498,2,-1
10081499,6,31.5
10081499,10,-1
10082043,5,31.5
10082043,6,-1
10082233,6,31.5
10082233,2,-1
10082484,8,31.5
10082484,9,-1
10082953,2,31.5
10082953,10,-1
10082954,2,31.5
10082954,9,-1
10083174,7,31.5
10083174,8,-1
10083340,9,31.5
10083340,8,-1
10083368,10,31.5
10083368,1,-1
10083696,9,31.5
10083696,5,-1
10083835,9,31.5
10083835,1,-1
10084774,4,31.5
10084774,10,-1
10084819,6,31.5
10084819,2,-1
10084820,9,31.5
10084820,10,-1
10084975,7,31.5
10084975,6,-1
10085198,3,31.5
10085198,2,-1
10085205,1,31.5
10085205,1,-1
10085589,9,31.5
10085589,7,-1
10085695,10,31.5
10085695,9,-1
10085743,5,31.5
10085743,3,-1
10086062,5,31.5
10086062,7,-1
10086178,1,31.5
10086178,4,-1
10086179,3,31.5
10086179,4,-1
10086180,6,31.5
10086180,10,-1
10086518,3,31.5
10086518,8,-1
10086842,5,31.5
10086842,9,-1
10087290,4,31.5
10087290,1,-1
10087291,8,31.5
10087291,6,-1
10087311,4,31.5
10087311,6,-1
10087476,3,31.5
10087476,7,-1
10087477,7,31.5
10087477,3,-1
10087478,2,31.5
10087478,2,-1
10087479,7,31.5
10087479,4,-1
10087595,7,31.5
10087595,3,-1
10088103,9,31.5
10088103,9,-1
10088126,6,31.5
10088126,1,-1
10088301,9,31.5
10088301,9,-1
10088302,8,31.5
10088302,7,-1
10088359,3,31.5
10088359,10,-1
10089062,8,31.5
10089062,7,-1
10089063,10,31.5
10089063,6,-1
10089193,10,31.5
10089193,8,-1
10089264,9,31.5
10089264,3,-1
10089384,2,31.5
10089384,7,-1
10089842,2,31.5
10089842,4,-1
10090358,2,31.5
10090358,3,-1
10090419,1,31.5
10090419,2,-1
10090436,2,31.5
10090436,10,-1
10090437,8,31.5
10090437,9,-1
10090652,6,31.5
10090652,9,-1
10090732,1,31.5
10090732,2,-1
10090733,5,31.5
10090733,2,-1
10090867,2,31.5
10090867,5,-1
10091153,1,31.5
10091153,6,-1
10091183,6,31.5
10091183,1,-1
10091184,9,31.5
10091184,9,-1
10091228,9,31.5
10091228,1,-1
10091378,3,31.5
10091378,7,-1
10092285,9,31.5
10092285,3,-1
10092695,3,31.5
10092695,2,-1
10092696,9,31.5
10092696,5,-1
10092697,8,31.5
10092697,2,-1
10092698,1,31.5
10092698,3,-1
10092966,5,31.5
10092966,8,-1
10093004,5,31.5
10093004,2,-1
10093299,6,31.5
10093299,3,-1
10093385,9,31.5
10093385,7,-1
10093418,8,31.5
10093418,5,-1
10093951,5,31.5
10093951,9,-1
10093952,2,31.5
10093952,4,-1
10094336,2,31.5
10094336,1,-1
10094415,8,31.5
10094415,9,-1
10094830,5,31.5
10094830,8,-1
10094940,10,31.5
10094940,7,-1
10094941,2,31.5
10094941,3,-1
10094942,3,31.5
10094942,9,-1
10095714,10,31.5
10095714,1,-1
10095932,3,31.5
10095932,5,-1
10096470,8,31.5
10096470,3,-1
10096528,4,31.5
10096528,8,-1
10097087,7,31.5
10097087,4,-1
10097181,2,31.5
10097181,3,-1
10097182,10,31.5
10097182,4,-1
10097425,5,31.5
10097425,3,-1
10097545,6,31.5
10097545,6,-1
10097589,10,31.5
10097589,1,-1
10097635,8,31.5
10097635,2,-1
10097636,6,31.5
10097636,10,-1
10097672,5,31.5
10097672,6,-1
10097746,9,31.5
10097746,5,-1
10097747,3,31.5
10097747,7,-1
10097895,8,31.5
10097895,3,-1
10098015,1,31.5
10098015,1,-1
10098154,4,31.5
10098154,10,-1
10098367,7,31.5
10098367,4,-1
10098380,5,31.5
10098380,8,-1
10098381,2,31.5
10098381,6,-1
10098382,3,31.5
10098382,4,-1
10098825,8,31.5
10098825,8,-1
10098971,9,31.5
10098971,2,-1
10099372,2,31.5
10099372,4,-1
10099623,1,31.5
10099623,4,-1
10099632,7,31.5
10099632,6,-1
10099889,5,31.5
10099889,10,-1
10099999,9,31.5
10099999,7,-1
10100007,10,31.5
10100007,7,-1
10100159,6,31.5
10100159,2,-1
10100672,3,31.5
10100672,5,-1
10100770,9,31.5
10100770,4,-1
10101308,1,31.5
10101308,2,-1
10101309,8,31.5
10101309,8,-1
10101331,4,31.5
10101331,4,-1
10101362,2,31.5
10101362,1,-1
10101973,1,31.5
10101973,5,-1
10101974,7,31.5
10101974,1,-1
10102051,7,31.5
10102051,4,-1
10102063,7,31.5
10102063,10,-1
10102573,8,31.5
10102573,10,-1
10102819,10,31.5
10102819,4,-1
10102919,8,31.5
10102919,4,-1
10103207,9,31.5
10103207,8,-1
10103628,3,31.5
10103628,7,-1
10103629,8,31.5
10103629,7,-1
10103674,7,31.5
10103674,8,-1
10103675,3,31.5
10103675,3,-1
10104041,10,31.5
10104041,5,-1
10104578,8,31.5
10104578,8,-1
10104668,4,31.5
10104668,10,-1
10104713,5,31.5
10104713,2,-1
10104714,10,31.5
10104714,2,-1
10105183,4,31.5
10105183,10,-1
10105422,8,31.5
10105422,3,-1
10105423,1,31.5
10105423,8,-1
10105789,4,31.5
10105789,1,-1
10105854,7,31.5
10105854,8,-1
10105880,8,31.5
10105880,10,-1
10106155,6,31.5
10106155,4,-1
10106204,3,31.5
10106204,10,-1
10106205,9,31.5
10106205,6,-1
10106309,4,31.5
10106309,3,-1
10106310,3,31.5
10106310,5,-1
10106421,2,31.5
10106421,4,-1
10106429,6,31.5
10106429,7,-1
10106694,5,31.5
10106694,9,-1
10106695,3,31.5
10106695,8,-1
10107433,5,31.5
10107433,1,-1
10107800,8,31.5
10107800,2,-1
10107801,9,31.5
10107801,3,-1
10107802,9,31.5
10107802,10,-1
10107803,5,31.5
10107803,6,-1
10107857,7,31.5
10107857,8,-1
10107949,10,31.5
10107949,9,-1
10107968,6,31.5
10107968,10,-1
10108017,9,31.5
10108017,5,-1
10108069,3,31.5
10108069,5,-1
10108124,8,31.5
10108124,2,-1
10108125,8,31.5
10108125,9,-1
10108277,7,31.5
10108277,1,-1
10108465,8,31.5
10108465,1,-1
10108466,6,31.5
10108466,9,-1
10108469,1,31.5
10108469,9,-1
10108497,2,31.5
10108497,2,-1
10108530,5,31.5
10108530,6,-1
10108531,7,31.5
10108531,10,-1
10108689,1,31.5
10108689,4,-1
10108740,9,31.5
10108740,4,-1
10108903,3,31.5
10108903,1,-1
10109095,6,31.5
10109095,7,-1
10109096,7,31.5
10109096,8,-1
10109097,1,31.5
10109097,2,-1
10109393,4,31.5
10109393,9,-1
10109510,7,31.5
10109510,1,-1
10110016,4,31.5
10110016,4,-1
10110144,3,31.5
10110144,9,-1
10110145,5,31.5
10110145,7,-1
10110227,7,31.5
10110227,9,-1
10110748,7,31.5
10110748,6,-1
10110749,2,31.5
10110749,10,-1
10110871,5,31.5
10110871,3,-1
10110872,4,31.5
10110872,3,-1
10110895,5,31.5
10110895,4,-1
10110949,3,31.5
10110949,5,-1
10111108,5,31.5
10111108,6,-1
10111179,2,31.5
10111179,2,-1
10111346,3,31.5
10111346,3,-1
10111474,7,31.5
10111474,4,-1
10111604,7,31.5
10111604,2,-1
10111605,6,31.5
10111605,1,-1
10111676,3,31.5
10111676,4,-1
10111683,10,31.5
10111683,10,-1
10111758,7,31.5
10111758,10,-1
10111994,10,31.5
10111994,6,-1
10111995,7,31.5
10111995,6,-1
10111996,10,31.5
10111996,2,-1
10112388,2,31.5
10112388,7,-1
10112760,2,31.5
10112760,7,-1
10112952,5,31.5
10112952,2,-1
10113087,5,31.5
10113087,2,-1
10113703,3,31.5
10113703,8,-1
10113817,10,31.5
10113817,7,-1
10113845,7,31.5
10113845,5,-1
10113846,9,31.5
10113846,9,-1
10114727,9,31.5
10114727,7,-1
10115009,2,31.5
10115009,3,-1
10115010,6,31.5
10115010,1,-1
10115053,8,31.5
10115053,3,-1
10115084,8,31.5
10115084,1,-1
10115135,5,31.5
10115135,3,-1
10115138,5,31.5
10115138,5,-1
10115298,3,31.5
10115298,7,-1
10115420,3,31.5
10115420,7,-1
10115444,10,31.5
10115444,6,-1
10115621,2,31.5
10115621,6,-1
10116200,9,31.5
10116200,8,-1
10116207,1,31.5
10116207,9,-1
10116486,2,31.5
10116486,9,-1
10116906,8,31.5
10116906,5,-1
10117108,7,31.5
10117108,8,-1
10117303,6,31.5
10117303,3,-1
10117619,1,31.5
10117619,7,-1
10117669,10,31.5
10117669,6,-1
10118247,1,31.5
10118247,8,-1
10118325,8,31.5
10118325,2,-1
10118353,3,31.5
10118353,9,-1
10118354,7,31.5
10118354,1,-1
10118553,9,31.5
10118553,6,-1
10118700,5,31.5
10118700,7,-1
10118952,5,31.5
10118952,8,-1
10119151,1,31.5
10119151,5,-1
10119458,2,31.5
10119458,5,-1
10119773,4,31.5
10119773,10,-1
10119884,7,31.5
10119884,8,-1
10119908,1,31.5
10119908,5,-1
10119920,10,31.5
10119920,2,-1
10120134,3,31.5
10120134,6,-1
10120135,9,31.5
10120135,9,-1
10120243,1,31.5
10120243,4,-1
10120244,9,31.5
10120244,5,-1
10120259,6,31.5
10120259,9,-1
10120316,4,31.5
10120316,10,-1
10120397,2,31.5
10120397,5,-1
10120398,1,31.5
10120398,7,-1
10120399,8,31.5
10120399,10,-1
10120439,7,31.5
10120439,3,-1
10120441,7,31.5
10120441,5,-1
10120559,9,31.5
10120559,10,-1
10120683,3,31.5
10120683,9,-1
10121071,7,31.5
10121071,3,-1
10121074,2,31.5
10121074,1,-1
10121101,5,31.5
10121101,6,-1
10121453,4,31.5
10121453,9,-1
10121454,2,31.5
10121454,5,-1
10121480,10,31.5
10121480,1,-1
10121481,10,31.5
10121481,5,-1
10121656,9,31.5
10121656,4,-1
10121657,1,31.5
10121657,8,-1
10122014,6,31.5
10122014,9,-1
10122015,2,31.5
10122015,10,-1
10122160,2,31.5
10122160,6,-1
10122171,8,31.5
10122171,10,-1
10122383,6,31.5
10122383,2,-1
10122384,10,31.5
10122384,9,-1
10122400,9,31.5
10122400,8,-1
10123271,2,31.5
10123271,1,-1
10123373,8,31.5
10123373,3,-1
10123656,10,31.5
10123656,10,-1
10123862,2,31.5
10123862,5,-1
10124038,1,31.5
10124038,8,-1
10124534,1,31.5
10124534,1,-1
10124584,5,31.5
10124584,8,-1
10124755,2,31.5
10124755,6,-1
10124794,3,31.5
10124794,9,-1
10125020,10,31.5
10125020,5,-1
10125565,9,31.5
10125565,2,-1
10125599,4,31.5
10125599,7,-1
10125600,9,31.5
10125600,7,-1
10126370,4,31.5
10126370,2,-1
10126689,4,31.5
10126689,8,-1
10127008,4,31.5
10127008,4,-1
10127009,7,31.5
10127009,1,-1
10127022,7,31.5
10127022,4,-1
10127087,2,31.5
10127087,5,-1
10127088,4,31.5
10127088,2,-1
10127089,7,31.5
10127089,3,-1
10127090,9,31.5
10127090,8,-1
10127091,6,31.5
10127091,8,-1
10127379,9,31.5
10127379,9,-1
10127571,7,31.5
10127571,5,-1
10127716,5,31.5
10127716,8,-1
10127887,7,31.5
10127887,2,-1
10128320,7,31.5
10128320,7,-1
10128322,5,31.5
10128322,5,-1
10128516,10,31.5
10128516,7,-1
10128861,8,31.5
10128861,9,-1
10128862,3,31.5
10128862,5,-1
10128863,5,31.5
10128863,8,-1
10128864,4,31.5
10128864,8,-1
10128865,8,31.5
10128865,10,-1
10128927,6,31.5
10128927,7,-1
10129428,1,31.5
10129428,7,-1
10129470,3,31.5
10129470,7,-1
10129520,3,31.5
10129520,5,-1
10129685,10,31.5
10129685,10,-1
10129686,9,31.5
10129686,8,-1
10130324,5,31.5
10130324,2,-1
10130325,7,31.5
10130325,10,-1
10130606,1,31.5
10130606,4,-1
10130784,5,31.5
10130784,10,-1
10130901,7,31.5
10130901,8,-1
10131085,4,31.5
10131085,7,-1
10131086,6,31.5
10131086,1,-1
10131096,6,31.5
10131096,3,-1
10131414,8,31.5
10131414,10,-1
10131415,9,31.5
10131415,1,-1
10131416,5,31.5
10131416,9,-1
10131417,2,31.5
10131417,8,-1
10131420,6,31.5
10131420,3,-1
10131766,7,31.5
10131766,5,-1
10132065,9,31.5
10132065,10,-1
10132128,9,31.5
10132128,3,-1
10132474,4,31.5
10132474,8,-1
10132488,7,31.5
10132488,8,-1
10133179,7,31.5
10133179,5,-1
10133514,7,31.5
10133514,5,-1
10133521,10,31.5
10133521,4,-1
10134234,6,31.5
10134234,7,-1
10134545,9,31.5
10134545,9,-1
10134959,2,31.5
10134959,3,-1
10134989,1,31.5
10134989,5,-1
10135019,8,31.5
10135019,5,-1
10135020,7,31.5
10135020,2,-1
10135178,4,31.5
10135178,3,-1
10135179,6,31.5
10135179,6,-1
10135214,2,31.5
10135214,7,-1
10135257,4,31.5
10135257,1,-1
10135295,2,31.5
10135295,3,-1
10135464,10,31.5
10135464,6,-1
10135833,7,31.5
10135833,10,-1
10135916,4,31.5
10135916,9,-1
10135917,2,31.5
10135917,6,-1
10135918,9,31.5
10135918,10,-1
10135919,8,31.5
10135919,3,-1
10135920,8,31.5
10135920,2,-1
10135998,2,31.5
10135998,8,-1
10136157,3,31.5
10136157,5,-1
10136430,8,31.5
10136430,8,-1
10136493,1,31.5
10136493,3,-1
10136542,6,31.5
10136542,6,-1
10136619,9,31.5
10136619,10,-1
10136782,3,31.5
10136782,8,-1
10136783,6,31.5
10136783,8,-1
10136784,9,31.5
10136784,6,-1
10137063,7,31.5
10137063,7,-1
10137064,5,31.5
10137064,3,-1
10137372,8,31.5
10137372,4,-1
10137544,4,31.5
10137544,4,-1
10137593,1,31.5
10137593,1,-1
10137594,1,31.5
10137594,4,-1
10137595,9,31.5
10137595,6,-1
10137596,6,31.5
10137596,5,-1
10137820,7,31.5
10137820,3,-1
10137941,5,31.5
10137941,10,-1
10138016,4,31.5
10138016,5,-1
10138059,1,31.5
10138059,4,-1
10138060,9,31.5
10138060,4,-1
10138141,5,31.5
10138141,2,-1
10138142,9,31.5
10138142,10,-1
10138143,7,31.5
10138143,6,-1
10138144,4,31.5
10138144,5,-1
10138324,10,31.5
10138324,6,-1
10138391,3,31.5
10138391,8,-1
10138445,1,31.5
10138445,6,-1
10138475,6,31.5
10138475,2,-1
10138501,3,31.5
10138501,7,-1
10139299,3,31.5
10139299,6,-1
10139553,10,31.5
10139553,9,-1
10139554,9,31.5
10139554,7,-1
10139555,3,31.5
10139555,7,-1
10139866,9,31.5
10139866,6,-1
10139867,2,31.5
10139867,9,-1
10140084,2,31.5
10140084,5,-1
10140137,8,31.5
10140137,8,-1
10140138,1,31.5
10140138,6,-1
10140185,1,31.5
10140185,1,-1
10140186,1,31.5
10140186,8,-1
10140581,6,31.5
10140581,2,-1
10140652,6,31.5
10140652,7,-1
10140653,8,31.5
10140653,1,-1
10140654,10,31.5
10140654,9,-1
10140706,1,31.5
10140706,3,-1
10140920,5,31.5
10140920,9,-1
10141103,7,31.5
10141103,7,-1
10141115,3,31.5
10141115,7,-1
10141140,2,31.5
10141140,6,-1
10141334,7,31.5
10141334,5,-1
10141604,7,31.5
10141604,4,-1
10142026,8,31.5
10142026,2,-1
10142027,7,31.5
10142027,2,-1
10142059,7,31.5
10142059,10,-1
10142157,6,31.5
10142157,10,-1
10142356,10,31.5
10142356,9,-1
10142555,3,31.5
10142555,6,-1
10142658,7,31.5
10142658,4,-1
10142659,8,31.5
10142659,1,-1
10143104,5,31.5
10143104,8,-1
10143153,3,31.5
10143153,3,-1
10143243,1,31.5
10143243,3,-1
10143244,3,31.5
10143244,4,-1
10143736,8,31.5
10143736,3,-1
10143936,8,31.5
10143936,1,-1
10143937,5,31.5
10143937,7,-1
10144137,1,31.5
10144137,1,-1
10144307,10,31.5
10144307,4,-1
10145105,2,31.5
10145105,3,-1
10145460,6,31.5
10145460,10,-1
10145461,3,31.5
10145461,1,-1
10145468,5,31.5
10145468,3,-1
10145729,5,31.5
10145729,7,-1
10145747,3,31.5
10145747,3,-1
10145839,1,31.5
10145839,5,-1
10145982,9,31.5
10145982,9,-1
10145983,7,31.5
10145983,10,-1
10146355,1,31.5
10146355,4,-1
10146729,4,31.5
10146729,7,-1
10147094,5,31.5
10147094,10,-1
10147192,5,31.5
10147192,8,-1
10147266,10,31.5
10147266,2,-1
10147750,4,31.5
10147750,7,-1
10147751,8,31.5
10147751,7,-1
10147840,4,31.5
10147840,10,-1
10147973,6,31.5
10147973,7,-1
10148947,2,31.5
10148947,2,-1
10148963,6,31.5
10148963,7,-1
10148964,6,31.5
10148964,9,-1
10149341,2,31.5
10149341,1,-1
10149368,6,31.5
10149368,3,-1
10149493,1,31.5
10149493,8,-1
10149494,10,31.5
10149494,7,-1
10149688,9,31.5
10149688,3,-1
10149756,9,31.5
10149756,3,-1
10149786,6,31.5
10149786,9,-1
10149851,5,31.5
10149851,7,-1
10149862,1,31.5
10149862,6,-1
10149874,7,31.5
10149874,3,-1
10150185,1,31.5
10150185,2,-1
10150368,8,31.5
10150368,6,-1
10150623,10,31.5
10150623,10,-1
10151586,1,31.5
10151586,4,-1
10151623,5,31.5
10151623,1,-1
10151629,4,31.5
10151629,9,-1
10151630,2,31.5
10151630,9,-1
10151657,5,31.5
10151657,8,-1
10151658,6,31.5
10151658,3,-1
10151659,8,31.5
10151659,2,-1
10151771,6,31.5
10151771,6,-1
10151772,10,31.5
10151772,7,-1
10151774,7,31.5
10151774,10,-1
10151796,2,31.5
10151796,4,-1
10151866,2,31.5
10151866,1,-1
10151910,4,31.5
10151910,5,-1
10152091,3,31.5
10152091,10,-1
10152092,7,31.5
10152092,1,-1
10152353,1,31.5
10152353,4,-1
10152456,2,31.5
10152456,4,-1
10152457,8,31.5
10152457,7,-1
10152617,7,31.5
10152617,7,-1
10152618,8,31.5
10152618,2,-1
10152964,2,31.5
10152964,4,-1
10152965,8,31.5
10152965,2,-1
10153606,6,31.5
10153606,10,-1
10153658,10,31.5
10153658,5,-1
10153920,9,31.5
10153920,7,-1
10154126,5,31.5
10154126,8,-1
10154175,2,31.5
10154175,5,-1
10154176,9,31.5
10154176,7,-1
10154177,2,31.5
10154177,3,-1
10154795,4,31.5
10154795,4,-1
10154796,3,31.5
10154796,9,-1
10154870,6,31.5
10154870,1,-1
10155235,6,31.5
10155235,6,-1
10155236,8,31.5
10155236,2,-1
10155623,3,31.5
10155623,7,-1
10155624,10,31.5
10155624,10,-1
10155625,10,31.5
10155625,7,-1
10155864,10,31.5
10155864,10,-1
10155905,3,31.5
10155905,7,-1
10155906,10,31.5
10155906,7,-1
10155946,6,31.5
10155946,3,-1
10155947,1,31.5
10155947,5,-1
10156221,2,31.5
10156221,3,-1
10156296,4,31.5
10156296,6,-1
10156327,4,31.5
10156327,8,-1
10156433,8,31.5
10156433,8,-1
10156434,2,31.5
10156434,4,-1
10156657,3,31.5
10156657,6,-1
10156763,7,31.5
10156763,6,-1
10157091,8,31.5
10157091,2,-1
10157157,4,31.5
10157157,6,-1
10157716,4,31.5
10157716,4,-1
10158217,7,31.5
10158217,4,-1
10158241,2,31.5
10158241,1,-1
10158341,1,31.5
10158341,3,-1
10158909,9,31.5
10158909,9,-1
10158920,7,31.5
10158920,5,-1
10158921,3,31.5
10158921,5,-1
10159492,2,31.5
10159492,10,-1
10159521,3,31.5
10159521,4,-1
10159522,6,31.5
10159522,5,-1
10159652,6,31.5
10159652,2,-1
10159767,1,31.5
10159767,9,-1
10159768,4,31.5
10159768,10,-1
10159769,9,31.5
10159769,8,-1
10159786,9,31.5
10159786,4,-1
10159831,2,31.5
10159831,2,-1
10159832,7,31.5
10159832,3,-1
10159833,2,31.5
10159833,6,-1
10159834,9,31.5
10159834,6,-1
10159835,8,31.5
10159835,6,-1
10160186,5,31.5
10160186,9,-1
10160249,6,31.5
10160249,1,-1
10160250,6,31.5
10160250,8,-1
10160433,1,31.5
10160433,6,-1
10160434,10,31.5
10160434,9,-1
10160435,6,31.5
10160435,6,-1
10160436,2,31.5
10160436,1,-1
10160437,7,31.5
10160437,9,-1
10160698,7,31.5
10160698,4,-1
10160890,1,31.5
10160890,9,-1
10161159,10,31.5
10161159,2,-1
10161160,3,31.5
10161160,4,-1
10161736,8,31.5
10161736,1,-1
10161874,4,31.5
10161874,5,-1
10162055,8,31.5
10162055,5,-1
10162203,7,31.5
10162203,7,-1
10162334,7,31.5
10162334,3,-1
10162335,8,31.5
10162335,4,-1
10162456,8,31.5
10162456,7,-1
10162618,10,31.5
10162618,6,-1
10162619,8,31.5
10162619,4,-1
10162620,1,31.5
10162620,10,-1
10162673,5,31.5
10162673,8,-1
10162737,7,31.5
10162737,3,-1
10162918,6,31.5
10162918,2,-1
10162964,2,31.5
10162964,10,-1
10163489,1,31.5
10163489,2,-1
10163751,5,31.5
10163751,3,-1
10163913,5,31.5
10163913,6,-1
10164029,7,31.5
10164029,1,-1
10164030,5,31.5
10164030,8,-1
10164073,9,31.5
10164073,7,-1
10164074,5,31.5
10164074,7,-1
10164098,9,31.5
10164098,9,-1
10164107,4,31.5
10164107,9,-1
10164535,10,31.5
10164535,4,-1
10164536,2,31.5
10164536,9,-1
10164607,4,31.5
10164607,9,-1
10164680,10,31.5
10164680,6,-1
10165176,1,31.5
10165176,5,-1
10165177,1,31.5
10165177,7,-1
10165178,9,31.5
10165178,7,-1
10165303,2,31.5
10165303,8,-1
10165691,4,31.5
10165691,2,-1
10165692,6,31.5
10165692,5,-1
10165902,7,31.5
10165902,7,-1
10165903,10,31.5
10165903,7,-1
10166011,10,31.5
10166011,10,-1
10166152,9,31.5
10166152,5,-1
10166272,5,31.5
10166272,8,-1
10166273,8,31.5
10166273,10,-1
10166274,7,31.5
10166274,3,-1
10166275,4,31.5
10166275,6,-1
10166276,1,31.5
10166276,7,-1
10166498,5,31.5
10166498,6,-1
10166625,2,31.5
10166625,2,-1
10166626,1,31.5
10166626,4,-1
10166683,6,31.5
10166683,8,-1
10167065,1,31.5
10167065,1,-1
10167066,6,31.5
10167066,8,-1
10167417,9,31.5
10167417,8,-1
10167549,4,31.5
10167549,2,-1
10167550,2,31.5
10167550,10,-1
10167719,6,31.5
10167719,3,-1
10167720,7,31.5
10167720,2,-1
10167789,2,31.5
10167789,10,-1
