ID,FID,Departure
388621,-3,1
388643,543,3428
388643,-10,1
388661,31,3428
388661,-28,1
388703,31,3428
388703,-28,1
388723,685,3428
388723,-10,1
388755,685,3428
388755,-10,1
388763,685,3428
388763,-10,1
388768,31,3428
388768,-28,1
388779,109,3428
388779,-41,1
388785,109,3428
388785,-41,1
388792,543,3428
388792,-10,1
388795,691,3429
388795,-43,1
388801,691,3429
388801,-43,1
388805,691,3429
388805,-43,1
388807,549,3429
388807,-4,1
388810,354,3429
388810,-16,1
388811,354,3429
388811,-16,1
388830,354,3429
388830,-16,1
388860,688,3429
388860,-50,1
388905,554,3429
388905,-14,1
388908,554,3429
388908,-14,1
388924,549,3429
388924,-4,1
388927,549,3429
388927,-4,1
388938,688,3429
388938,-50,1
388968,475,3429
388968,-50,1
388972,475,3429
388972,-50,1
388975,475,3429
388975,-50,1
389086,316,3429
389086,-30,1
389087,316,3429
389087,-30,1
389088,316,3429
389088,-30,1
389208,326,3430
389208,-23,1
389242,326,3430
389242,-23,1
389245,193,3430
389245,-6,1
389254,220,3430
389254,-6,1
389255,220,3430
389255,-6,1
389262,710,3430
389262,-29,1
389265,710,3430
389265,-29,1
389317,193,3430
389317,-6,1
389337,79,3430
389337,-8,1
389338,79,3430
389338,-8,1
389339,79,3430
389339,-8,1
389340,79,3430
389340,-8,1
389342,220,3430
389342,-6,1
389353,193,3430
389353,-6,1
389374,675,3430
389374,-26,1
389422,218,3430
389422,-39,1
389423,218,3430
389423,-39,1
389459,675,3430
389459,-26,1
389461,450,3430
389461,-41,1
389465,450,3430
389465,-41,1
389493,450,3430
389493,-41,1
389498,234,3431
389498,-30,1
389502,666,3431
389502,-51,1
389505,117,3431
389505,-42,1
389508,234,3431
389508,-30,1
389519,666,3431
389519,-51,1
389539,117,3431
389539,-42,1
389550,377,3431
389550,-11,1
389555,377,3431
389555,-11,1
389574,117,3431
389574,-42,1
389576,234,3431
389576,-30,1
389577,666,3431
389577,-51,1
389583,678,3431
389583,-37,1
389587,678,3431
389587,-37,1
389588,678,3431
389588,-37,1
389592,678,3431
389592,-37,1
389602,37,3431
389602,-13,1
389606,113,3431
389606,-44,1
389617,328,3431
389617,-12,1
389618,328,3431
389618,-12,1
389620,328,3431
389620,-12,1
389679,401,3431
389679,-7,1
389680,401,3431
389680,-7,1
389747,114,3431
389747,-16,1
389748,114,3431
389748,-16,1
389749,194,3431
389749,-41,1
389751,194,3431
389751,-41,1
389770,194,3431
389770,-41,1
389771,525,3431
389771,-52,1
389777,375,3431
389777,-33,1
389779,375,3431
389779,-33,1
389780,428,3431
389780,-13,1
389781,375,3431
389781,-33,1
389782,428,3431
389782,-13,1
389784,605,3431
389784,-51,1
389785,605,3431
389785,-51,1
389825,605,3431
389825,-51,1
389827,525,3431
389827,-52,1
389828,113,3431
389828,-44,1
389829,525,3431
389829,-52,1
389832,113,3431
389832,-44,1
389833,113,3431
389833,-44,1
389837,37,3431
389837,-13,1
389860,402,3432
389860,-14,1
389892,402,3432
389892,-14,1
389933,668,3432
389933,-25,1
389934,668,3432
389934,-25,1
389962,50,3432
389962,-15,1
389964,50,3432
389964,-15,1
389973,50,3432
389973,-15,1
389977,381,3432
389977,-49,1
389979,381,3432
389979,-49,1
389998,657,3432
389998,-41,1
389999,366,3432
389999,-15,1
390007,668,3432
390007,-25,1
390037,377,3432
390037,-10,1
390038,298,3432
390038,-11,1
390041,298,3432
390041,-11,1
390051,377,3432
390051,-10,1
390061,657,3432
390061,-41,1
390070,635,3432
390070,-13,1
390071,635,3432
390071,-13,1
390073,657,3432
390073,-41,1
390108,366,3432
390108,-15,1
390111,377,3432
390111,-10,1
390112,366,3432
390112,-15,1
390127,635,3432
390127,-13,1
390159,710,3433
390159,-42,1
390175,170,3433
390175,-7,1
390189,172,3433
390189,-36,1
390192,172,3433
390192,-36,1
390194,170,3433
390194,-7,1
390205,385,3433
390205,-2,1
390206,385,3433
390206,-2,1
390215,170,3433
390215,-7,1
390228,536,3433
390228,-30,1
390273,287,3433
390273,-2,1
390274,287,3433
390274,-2,1
390353,602,3433
390353,-56,1
390359,602,3433
390359,-56,1
390377,710,3433
390377,-42,1
390379,710,3433
390379,-42,1
390380,710,3433
390380,-42,1
390404,536,3433
390404,-30,1
390409,536,3433
390409,-30,1
390421,562,3434
390421,-6,1
390438,478,3434
390438,-26,1
390466,562,3434
390466,-6,1
390481,478,3434
390481,-26,1
390488,42,3434
390488,-54,1
390498,486,3434
390498,-2,1
390502,42,3434
390502,-54,1
390520,42,3434
390520,-54,1
390530,486,3434
390530,-2,1
390585,535,3434
390585,-9,1
390587,535,3434
390587,-9,1
390589,509,3434
390589,-41,1
390593,608,3434
390593,-19,1
390594,608,3434
390594,-19,1
390612,535,3434
390612,-9,1
390617,509,3434
390617,-41,1
390618,509,3434
390618,-41,1
390664,315,3434
390664,-13,1
390666,186,3434
390666,-41,1
390668,186,3434
390668,-41,1
390670,186,3434
390670,-41,1
390681,315,3434
390681,-13,1
390699,86,3434
390699,-28,1
390701,80,3434
390701,-28,1
390709,315,3434
390709,-13,1
390718,315,3434
390718,-13,1
390720,80,3434
390720,-28,1
390721,86,3434
390721,-28,1
390738,526,3435
390738,-33,1
390747,526,3435
390747,-33,1
390755,250,3435
390755,-43,1
390772,494,3435
390772,-50,1
390773,494,3435
390773,-50,1
390774,494,3435
390774,-50,1
390788,691,3435
390788,-43,1
390789,691,3435
390789,-43,1
390790,691,3435
390790,-43,1
390807,250,3435
390807,-43,1
390809,250,3435
390809,-43,1
390818,691,3435
390818,-41,1
390819,691,3435
390819,-41,1
390820,691,3435
390820,-41,1
390874,524,3435
390874,-11,1
390902,524,3435
390902,-11,1
390906,524,3435
390906,-11,1
390986,269,3436
390986,-4,1
390987,269,3436
390987,-4,1
390993,269,3436
390993,-4,1
391005,540,3436
391005,-27,1
391009,540,3436
391009,-27,1
391011,540,3436
391011,-27,1
391018,269,3436
391018,-4,1
391070,142,3436
391070,-4,1
391071,142,3436
391071,-4,1
391075,142,3436
391075,-4,1
391100,556,3436
391100,-41,1
391101,556,3436
391101,-41,1
391103,259,3436
391103,-20,1
391104,259,3436
391104,-20,1
391200,447,3436
391200,-20,1
391201,447,3436
391201,-20,1
391206,604,3436
391206,-46,1
391207,402,3436
391207,-7,1
391208,402,3436
391208,-7,1
391209,402,3436
391209,-7,1
391210,604,3436
391210,-46,1
391211,604,3436
391211,-46,1
391212,604,3436
391212,-46,1
391227,691,3436
391227,-18,1
391228,691,3436
391228,-18,1
391241,469,3436
391241,-42,1
391248,469,3436
391248,-42,1
391251,469,3436
391251,-42,1
391285,233,3437
391285,-8,1
391336,679,3437
391336,-33,1
391337,679,3437
391337,-33,1
391352,471,3437
391352,-45,1
391353,471,3437
391353,-45,1
391440,370,3437
391440,-41,1
391457,233,3437
391457,-8,1
391469,590,3437
391469,-42,1
391470,590,3437
391470,-42,1
391489,370,3437
391489,-41,1
391590,493,3438
391590,-12,1
391591,493,3438
391591,-12,1
391593,493,3438
391593,-12,1
391640,258,3438
391640,-42,1
391641,258,3438
391641,-42,1
391647,258,3438
391647,-42,1
391660,258,3438
391660,-42,1
391756,511,3438
391756,-43,1
391764,511,3438
391764,-43,1
391807,659,3438
391807,-42,1
391810,659,3438
391810,-42,1
391817,660,3438
391817,-22,1
391819,660,3438
391819,-22,1
391827,659,3438
391827,-42,1
391850,559,3438
391850,-6,1
391860,559,3438
391860,-6,1
391890,171,3439
391890,-26,1
391893,171,3439
391893,-26,1
391903,180,3439
391903,-34,1
391904,180,3439
391904,-34,1
391931,283,3439
391931,-4,1
391935,283,3439
391935,-4,1
391989,265,3439
391989,-13,1
391990,265,3439
391990,-13,1
392056,283,3439
392056,-4,1
392065,506,3439
392065,-15,1
392066,506,3439
392066,-15,1
392067,506,3439
392067,-15,1
392068,506,3439
392068,-15,1
392069,506,3439
392069,-15,1
392070,259,3439
392070,-42,1
392071,259,3439
392071,-42,1
392072,259,3439
392072,-42,1
392074,575,3439
392074,-23,1
392075,575,3439
392075,-23,1
392087,306,3439
392087,-55,1
392168,306,3439
392168,-55,1
392169,306,3439
392169,-55,1
392190,376,3439
392190,-12,1
392193,117,3439
392193,-40,1
392200,117,3439
392200,-40,1
392208,376,3439
392208,-12,1
392211,376,3439
392211,-12,1
392218,376,3439
392218,-12,1
392239,355,3440
392239,-13,1
392276,355,3440
392276,-13,1
392280,355,3440
392280,-13,1
392283,355,3440
392283,-13,1
392291,422,3440
392291,-13,1
392303,422,3440
392303,-13,1
392305,422,3440
392305,-13,1
392311,373,3440
392311,-12,1
392316,373,3440
392316,-12,1
392335,373,3440
392335,-12,1
392398,669,3440
392398,-1,1
392433,53,3440
392433,-20,1
392436,53,3440
392436,-20,1
392446,53,3440
392446,-20,1
392463,489,3440
392463,-43,1
392466,489,3440
392466,-43,1
392467,489,3440
392467,-43,1
392472,489,3440
392472,-43,1
392473,669,3440
392473,-1,1
392495,249,3440
392495,-43,1
392497,249,3440
392497,-43,1
392505,249,3440
392505,-43,1
392507,249,3440
392507,-43,1
392514,527,3440
392514,-36,1
392523,527,3440
392523,-36,1
392530,312,3441
392530,-3,1
392540,312,3441
392540,-3,1
392583,600,3441
392583,-4,1
392584,600,3441
392584,-4,1
392585,600,3441
392585,-4,1
392678,293,3441
392678,-42,1
392679,293,3441
392679,-42,1
392795,600,3441
392795,-4,1
392828,619,3442
392828,-6,1
392832,619,3442
392832,-6,1
392928,372,3442
392928,-28,1
392929,372,3442
392929,-28,1
392971,332,3442
392971,-39,1
393080,332,3442
393080,-39,1
393145,394,3443
393145,-12,1
393147,394,3443
393147,-12,1
393150,394,3443
393150,-12,1
393174,370,3443
393174,-7,1
393177,370,3443
393177,-7,1
393178,370,3443
393178,-7,1
393197,512,3443
393197,-15,1
393199,17,3443
393199,-1,1
393200,17,3443
393200,-1,1
393201,17,3443
393201,-1,1
393214,17,3443
393214,-1,1
393295,509,3443
393295,-40,1
393309,228,3443
393309,-14,1
393310,228,3443
393310,-14,1
393316,171,3443
393316,-14,1
393317,171,3443
393317,-14,1
393335,171,3443
393335,-14,1
393354,509,3443
393354,-40,1
393369,248,3443
393369,-6,1
393373,574,3443
393373,-16,1
393383,248,3443
393383,-6,1
393384,248,3443
393384,-6,1
393385,248,3443
393385,-6,1
393413,574,3443
393413,-16,1
393417,512,3443
393417,-15,1
393506,451,3444
393506,-27,1
393542,229,3444
393542,-26,1
393543,229,3444
393543,-26,1
393569,91,3444
393569,-12,1
393570,91,3444
393570,-12,1
393599,451,3444
393599,-27,1
393690,76,3444
393690,-5,1
393698,494,3444
393698,-44,1
393701,494,3444
393701,-44,1
393702,494,3444
393702,-44,1
393721,11,3444
393721,-23,1
393722,11,3444
393722,-23,1
393735,76,3444
393735,-5,1
393737,76,3444
393737,-5,1
393741,516,3445
393741,-42,1
393748,516,3445
393748,-42,1
393897,390,3445
393897,-22,1
393898,390,3445
393898,-22,1
393899,390,3445
393899,-22,1
393900,390,3445
393900,-22,1
393924,533,3445
393924,-8,1
393925,533,3445
393925,-8,1
393926,194,3445
393926,-20,1
393928,194,3445
393928,-20,1
393929,194,3445
393929,-20,1
393946,514,3445
393946,-41,1
393960,40,3445
393960,-41,1
393961,40,3445
393961,-41,1
393964,514,3445
393964,-41,1
393971,269,3445
393971,-42,1
393972,269,3445
393972,-42,1
393973,269,3445
393973,-42,1
393982,306,3445
393982,-42,1
393983,306,3445
393983,-42,1
393984,533,3445
393984,-8,1
394009,257,3445
394009,-40,1
394019,257,3445
394019,-40,1
394041,257,3445
394041,-40,1
394056,69,3446
394056,-44,1
394057,69,3446
394057,-44,1
394059,69,3446
394059,-44,1
394104,576,3446
394104,-56,1
394106,576,3446
394106,-56,1
394145,538,3446
394145,-2,1
394146,538,3446
394146,-2,1
394148,11,3446
394148,-54,1
394149,11,3446
394149,-54,1
394150,11,3446
394150,-54,1
394262,499,3446
394262,-8,1
394267,499,3446
394267,-8,1
394272,499,3446
394272,-8,1
394303,463,3446
394303,-27,1
394307,463,3446
394307,-27,1
394319,674,3446
394319,-37,1
394322,674,3446
394322,-37,1
394323,674,3446
394323,-37,1
394328,675,3446
394328,-11,1
394329,675,3446
394329,-11,1
394330,675,3446
394330,-11,1
394333,675,3446
394333,-11,1
394350,85,3447
394350,-41,1
394379,85,3447
394379,-41,1
394380,85,3447
394380,-41,1
394382,85,3447
394382,-41,1
394444,158,3447
394444,-41,1
394445,714,3447
394445,-31,1
394446,211,3447
394446,-10,1
394449,714,3447
394449,-31,1
394450,714,3447
394450,-31,1
394540,542,3447
394540,-3,1
394541,542,3447
394541,-3,1
394542,542,3447
394542,-3,1
394606,158,3447
394606,-41,1
394685,195,3448
394685,-22,1
394696,195,3448
394696,-22,1
394701,526,3448
394701,-52,1
394744,526,3448
394744,-52,1
394745,526,3448
394745,-52,1
394746,526,3448
394746,-52,1
394757,195,3448
394757,-22,1
394764,578,3448
394764,-40,1
394765,578,3448
394765,-40,1
394773,578,3448
394773,-40,1
394779,578,3448
394779,-40,1
394814,141,3448
394814,-46,1
394815,141,3448
394815,-46,1
394817,141,3448
394817,-46,1
394821,513,3448
394821,-43,1
394822,513,3448
394822,-43,1
394854,603,3448
394854,-29,1
394861,336,3448
394861,-46,1
394865,336,3448
394865,-46,1
394919,525,3448
394919,-23,1
394920,525,3448
394920,-23,1
394947,703,3448
394947,-41,1
394949,603,3448
394949,-29,1
394967,703,3448
394967,-41,1
394982,603,3448
394982,-29,1
394988,703,3448
394988,-41,1
394991,42,3449
394991,-8,1
395052,42,3449
395052,-8,1
395078,472,3449
395078,-37,1
395079,472,3449
395079,-37,1
395082,472,3449
395082,-37,1
395105,498,3449
395105,-36,1
395118,498,3449
395118,-36,1
395135,176,3449
395135,-9,1
395202,176,3449
395202,-9,1
395205,176,3449
395205,-9,1
395221,15,3449
395221,-29,1
395224,15,3449
395224,-29,1
395256,711,3449
395256,-49,1
395258,711,3449
395258,-49,1
395262,711,3449
395262,-49,1
395284,42,3449
395284,-8,1
395293,134,3449
395293,-34,1
395295,134,3449
395295,-34,1
395332,305,3449
395332,-46,1
395333,305,3449
395333,-46,1
395337,305,3449
395337,-46,1
395342,382,3449
395342,-8,1
395343,382,3449
395343,-8,1
395347,429,3450
395347,-41,1
395353,429,3450
395353,-41,1
395356,248,3450
395356,-42,1
395378,248,3450
395378,-42,1
395384,429,3450
395384,-41,1
395429,8,3450
395429,-11,1
395439,690,3450
395439,-20,1
395456,8,3450
395456,-11,1
395498,270,3450
395498,-7,1
395534,270,3450
395534,-7,1
395535,113,3450
395535,-42,1
395536,113,3450
395536,-42,1
395537,113,3450
395537,-42,1
395583,270,3450
395583,-7,1
395592,153,3450
395592,-23,1
395597,153,3450
395597,-23,1
395605,372,3450
395605,-10,1
395607,372,3450
395607,-10,1
395609,372,3450
395609,-10,1
395659,690,3450
395659,-20,1
395709,386,3451
395709,-9,1
395761,386,3451
395761,-9,1
395762,386,3451
395762,-9,1
395806,604,3451
395806,-15,1
395828,103,3451
395828,-26,1
395831,604,3451
395831,-15,1
395833,103,3451
395833,-26,1
395838,604,3451
395838,-15,1
395844,66,3451
395844,-55,1
395845,66,3451
395845,-55,1
395906,264,3451
395906,-19,1
395907,264,3451
395907,-19,1
395984,302,3451
395984,-42,1
395986,162,3451
395986,-49,1
395991,162,3451
395991,-49,1
395994,302,3451
395994,-42,1
395996,162,3451
395996,-49,1
396004,660,3451
396004,-11,1
396007,660,3451
396007,-11,1
396009,660,3451
396009,-11,1
396044,577,3452
396044,-8,1
396085,577,3452
396085,-8,1
396088,195,3452
396088,-6,1
396150,387,3452
396150,-33,1
396151,387,3452
396151,-33,1
396162,195,3452
396162,-6,1
396164,387,3452
396164,-33,1
396208,611,3452
396208,-39,1
396209,611,3452
396209,-39,1
396211,611,3452
396211,-39,1
396214,598,3452
396214,-41,1
396245,195,3452
396245,-15,1
396248,195,3452
396248,-15,1
396264,598,3452
396264,-41,1
396272,598,3452
396272,-41,1
396278,195,3452
396278,-15,1
396279,195,3452
396279,-15,1
396358,305,3453
396358,-14,1
396393,444,3453
396393,-50,1
396412,444,3453
396412,-50,1
396413,444,3453
396413,-50,1
396503,387,3453
396503,-8,1
396505,387,3453
396505,-8,1
396534,389,3453
396534,-34,1
396539,396,3453
396539,-10,1
396540,396,3453
396540,-10,1
396542,396,3453
396542,-10,1
396562,160,3453
396562,-39,1
396563,160,3453
396563,-39,1
396564,389,3453
396564,-34,1
396581,350,3453
396581,-25,1
396587,350,3453
396587,-25,1
396591,389,3453
396591,-34,1
396596,509,3453
396596,-46,1
396597,305,3453
396597,-14,1
396598,509,3453
396598,-46,1
396625,509,3453
396625,-46,1
396749,486,3454
396749,-13,1
396750,486,3454
396750,-13,1
396759,543,3454
396759,-29,1
396765,90,3454
396765,-7,1
396767,90,3454
396767,-7,1
396769,332,3454
396769,-55,1
396770,332,3454
396770,-55,1
396771,332,3454
396771,-55,1
396808,499,3454
396808,-6,1
396809,499,3454
396809,-6,1
396811,499,3454
396811,-6,1
396818,543,3454
396818,-29,1
396835,260,3454
396835,-42,1
396836,260,3454
396836,-42,1
396857,535,3454
396857,-13,1
396866,535,3454
396866,-13,1
396911,422,3454
396911,-7,1
396912,422,3454
396912,-7,1
396926,218,3454
396926,-8,1
396927,47,3454
396927,-42,1
396933,47,3454
396933,-42,1
396934,218,3454
396934,-8,1
396949,169,3455
396949,-40,1
396965,169,3455
396965,-40,1
397010,59,3455
397010,-43,1
397011,286,3455
397011,-11,1
397012,59,3455
397012,-43,1
397013,286,3455
397013,-11,1
397020,179,3455
397020,-49,1
397035,179,3455
397035,-49,1
397054,286,3455
397054,-11,1
397086,186,3455
397086,-34,1
397089,193,3455
397089,-8,1
397090,186,3455
397090,-34,1
397091,193,3455
397091,-8,1
397092,193,3455
397092,-8,1
397118,391,3455
397118,-22,1
397152,116,3455
397152,-18,1
397156,116,3455
397156,-18,1
397175,391,3455
397175,-22,1
397215,643,3455
397215,-43,1
397221,610,3455
397221,-41,1
397243,610,3455
397243,-41,1
397269,643,3455
397269,-43,1
397278,610,3455
397278,-41,1
397280,159,3456
397280,-49,1
397290,452,3456
397290,-10,1
397293,178,3456
397293,-20,1
397295,159,3456
397295,-49,1
397312,429,3456
397312,-1,1
397358,429,3456
397358,-1,1
397375,307,3456
397375,-30,1
397379,307,3456
397379,-30,1
397415,307,3456
397415,-30,1
397427,159,3456
397427,-49,1
397491,276,3456
397491,-42,1
397501,80,3456
397501,-43,1
397548,80,3456
397548,-43,1
397555,452,3456
397555,-10,1
397566,276,3456
397566,-42,1
397602,569,3457
397602,-43,1
397649,551,3457
397649,-5,1
397670,551,3457
397670,-5,1
397678,516,3457
397678,-42,1
397681,516,3457
397681,-42,1
397690,551,3457
397690,-5,1
397698,698,3457
397698,-19,1
397706,698,3457
397706,-19,1
397715,10,3457
397715,-23,1
397724,294,3457
397724,-8,1
397725,294,3457
397725,-8,1
397727,294,3457
397727,-8,1
397733,10,3457
397733,-23,1
397735,10,3457
397735,-23,1
397753,387,3457
397753,-15,1
397754,387,3457
397754,-15,1
397785,387,3457
397785,-15,1
397794,555,3457
397794,-9,1
397799,555,3457
397799,-9,1
397806,356,3457
397806,-11,1
397811,555,3457
397811,-9,1
397828,356,3457
397828,-11,1
397858,321,3457
397858,-4,1
397875,321,3457
397875,-4,1
397881,667,3457
397881,-14,1
397882,667,3457
397882,-14,1
397916,569,3457
397916,-43,1
397944,520,3458
397944,-41,1
397947,520,3458
397947,-41,1
397956,520,3458
397956,-41,1
397960,432,3458
397960,-4,1
397963,432,3458
397963,-4,1
397979,520,3458
397979,-41,1
397984,418,3458
397984,-55,1
397986,418,3458
397986,-55,1
397988,418,3458
397988,-55,1
397996,231,3458
397996,-18,1
398004,19,3458
398004,-8,1
398005,19,3458
398005,-8,1
398007,554,3458
398007,-6,1
398012,554,3458
398012,-6,1
398022,554,3458
398022,-6,1
398032,520,3458
398032,-41,1
398060,688,3458
398060,-40,1
398063,143,3458
398063,-6,1
398065,143,3458
398065,-6,1
398069,688,3458
398069,-40,1
398086,231,3458
398086,-18,1
398087,231,3458
398087,-18,1
398105,335,3458
398105,-49,1
398113,335,3458
398113,-49,1
398216,264,3458
398216,-5,1
398218,264,3458
398218,-5,1
398229,64,3459
398229,-23,1
398247,64,3459
398247,-23,1
398260,372,3459
398260,-28,1
398263,372,3459
398263,-28,1
398276,597,3459
398276,-34,1
398277,597,3459
398277,-34,1
398293,313,3459
398293,-5,1
398294,313,3459
398294,-5,1
398295,313,3459
398295,-5,1
398444,497,3459
398444,-3,1
398465,639,3459
398465,-3,1
398470,639,3459
398470,-3,1
398478,639,3459
398478,-3,1
398499,497,3459
398499,-3,1
398500,497,3459
398500,-3,1
398596,412,3460
398596,-39,1
398599,412,3460
398599,-39,1
398608,229,3460
398608,-19,1
398624,229,3460
398624,-19,1
398656,229,3460
398656,-19,1
398701,475,3460
398701,-15,1
398704,437,3460
398704,-43,1
398712,437,3460
398712,-43,1
398729,351,3460
398729,-49,1
398737,351,3460
398737,-49,1
398778,42,3460
398778,-16,1
398797,42,3460
398797,-16,1
398835,475,3460
398835,-15,1
398836,475,3460
398836,-15,1
398896,555,3461
398896,-41,1
398909,555,3461
398909,-41,1
398954,555,3461
398954,-41,1
398969,524,3461
398969,-8,1
398971,524,3461
398971,-8,1
398989,220,3461
398989,-40,1
398990,220,3461
398990,-40,1
398991,220,3461
398991,-40,1
399042,510,3461
399042,-43,1
399049,414,3461
399049,-8,1
399055,510,3461
399055,-43,1
399058,510,3461
399058,-43,1
399111,414,3461
399111,-8,1
399137,414,3461
399137,-8,1
399249,242,3462
399249,-12,1
399251,242,3462
399251,-12,1
399259,242,3462
399259,-12,1
399346,224,3462
399346,-39,1
399349,224,3462
399349,-39,1
399398,599,3462
399398,-42,1
399420,599,3462
399420,-42,1
399436,599,3462
399436,-42,1
399478,19,3463
399478,-41,1
399557,450,3463
399557,-15,1
399564,706,3463
399564,-33,1
399567,450,3463
399567,-15,1
399575,235,3463
399575,-16,1
399580,235,3463
399580,-16,1
399581,450,3463
399581,-15,1
399595,19,3463
399595,-41,1
399596,450,3463
399596,-15,1
399621,706,3463
399621,-33,1
399644,356,3463
399644,-10,1
399646,356,3463
399646,-10,1
399648,356,3463
399648,-10,1
399667,285,3463
399667,-4,1
399668,391,3463
399668,-9,1
399671,509,3463
399671,-41,1
399675,325,3463
399675,-45,1
399677,285,3463
399677,-4,1
399690,167,3463
399690,-43,1
399691,34,3463
399691,-33,1
399695,391,3463
399695,-9,1
399698,34,3463
399698,-33,1
399701,325,3463
399701,-45,1
399703,391,3463
399703,-9,1
399704,285,3463
399704,-4,1
399707,285,3463
399707,-4,1
399723,422,3463
399723,-29,1
399724,422,3463
399724,-29,1
399746,325,3463
399746,-45,1
399763,285,3463
399763,-41,1
399766,285,3463
399766,-41,1
399782,509,3463
399782,-41,1
399807,639,3463
399807,-15,1
399819,509,3463
399819,-41,1
399823,167,3463
399823,-43,1
399838,639,3463
399838,-15,1
399860,331,3464
399860,-22,1
399863,649,3464
399863,-27,1
399888,264,3464
399888,-43,1
399900,264,3464
399900,-43,1
399909,546,3464
399909,-26,1
399910,546,3464
399910,-26,1
399911,264,3464
399911,-43,1
399923,599,3464
399923,-8,1
399931,649,3464
399931,-27,1
399933,331,3464
399933,-22,1
399937,599,3464
399937,-8,1
399946,331,3464
399946,-22,1
399947,691,3464
399947,-5,1
399952,691,3464
399952,-5,1
399958,691,3464
399958,-5,1
399984,597,3464
399984,-8,1
399985,597,3464
399985,-8,1
399986,597,3464
399986,-8,1
400030,671,3464
400030,-6,1
400032,671,3464
400032,-6,1
400042,671,3464
400042,-6,1
400075,671,3464
400075,-6,1
400106,397,3464
400106,-48,1
400108,397,3464
400108,-48,1
400198,281,3465
400198,-7,1
400199,281,3465
400199,-7,1
400232,686,3465
400232,-11,1
400233,686,3465
400233,-11,1
400242,532,3465
400242,-9,1
400245,532,3465
400245,-9,1
400497,288,3466
400497,-40,1
400499,288,3466
400499,-40,1
400500,288,3466
400500,-40,1
400523,40,3466
400523,-43,1
400525,40,3466
400525,-43,1
400538,212,3466
400538,-56,1
400550,212,3466
400550,-56,1
400594,248,3466
400594,-41,1
400620,450,3466
400620,-11,1
400631,450,3466
400631,-11,1
400636,677,3466
400636,-32,1
400650,679,3466
400650,-51,1
400652,212,3466
400652,-56,1
400687,677,3466
400687,-32,1
400690,248,3466
400690,-41,1
400698,679,3466
400698,-51,1
400707,679,3466
400707,-51,1
400726,248,3466
400726,-41,1
400743,638,3467
400743,-41,1
400746,69,3467
400746,-45,1
400753,638,3467
400753,-41,1
400778,69,3467
400778,-45,1
400782,69,3467
400782,-45,1
400819,212,3467
400819,-54,1
400820,433,3467
400820,-5,1
400841,433,3467
400841,-5,1
400862,433,3467
400862,-5,1
400879,638,3467
400879,-41,1
400881,207,3467
400881,-54,1
400914,212,3467
400914,-54,1
400927,207,3467
400927,-54,1
400985,34,3467
400985,-14,1
400990,34,3467
400990,-14,1
401058,212,3467
401058,-54,1
401092,550,3468
401092,-43,1
401093,550,3468
401093,-43,1
401141,678,3468
401141,-7,1
401142,678,3468
401142,-7,1
401150,264,3468
401150,-29,1
401152,264,3468
401152,-29,1
401248,463,3468
401248,-16,1
401253,463,3468
401253,-16,1
401262,686,3468
401262,-12,1
401269,585,3468
401269,-41,1
401282,585,3468
401282,-41,1
401341,471,3468
401341,-10,1
401343,471,3468
401343,-10,1
401345,686,3468
401345,-18,1
401363,686,3468
401363,-18,1
401366,686,3468
401366,-18,1
401369,686,3468
401369,-18,1
401390,686,3468
401390,-12,1
401393,686,3468
401393,-12,1
401429,106,3469
401429,-29,1
401441,106,3469
401441,-29,1
401486,388,3469
401486,-15,1
401497,388,3469
401497,-15,1
401502,106,3469
401502,-29,1
401516,106,3469
401516,-29,1
401521,400,3469
401521,-26,1
401522,400,3469
401522,-26,1
401561,509,3469
401561,-51,1
401564,712,3469
401564,-27,1
401685,388,3469
401685,-15,1
401692,712,3469
401692,-27,1
401707,509,3469
401707,-51,1
401726,57,3470
401726,-41,1
401727,566,3470
401727,-33,1
401736,653,3470
401736,-43,1
401738,653,3470
401738,-43,1
401754,165,3470
401754,-46,1
401761,668,3470
401761,-51,1
401778,57,3470
401778,-41,1
401803,493,3470
401803,-9,1
401804,530,3470
401804,-43,1
401816,566,3470
401816,-33,1
401821,493,3470
401821,-9,1
401822,493,3470
401822,-9,1
401848,57,3470
401848,-41,1
401865,478,3470
401865,-3,1
401866,478,3470
401866,-3,1
401870,478,3470
401870,-3,1
401874,165,3470
401874,-46,1
401899,530,3470
401899,-43,1
401922,157,3470
401922,-16,1
401926,668,3470
401926,-51,1
401932,668,3470
401932,-51,1
401934,668,3470
401934,-51,1
401938,157,3470
401938,-16,1
401951,157,3470
401951,-16,1
401957,697,3470
401957,-48,1
401976,697,3470
401976,-48,1
401989,697,3470
401989,-48,1
402015,411,3470
402015,-26,1
402021,411,3470
402021,-26,1
402052,130,3471
402052,-18,1
402057,5,3471
402057,-50,1
402073,656,3471
402073,-18,1
402074,283,3471
402074,-43,1
402082,560,3471
402082,-12,1
402092,560,3471
402092,-12,1
402161,130,3471
402161,-18,1
402168,656,3471
402168,-18,1
402204,515,3471
402204,-10,1
402205,515,3471
402205,-10,1
402255,5,3471
402255,-50,1
402327,716,3472
402327,-44,1
402340,716,3472
402340,-44,1
402368,67,3472
402368,-2,1
402390,664,3472
402390,-11,1
402407,536,3472
402407,-41,1
402428,536,3472
402428,-41,1
402429,536,3472
402429,-41,1
402430,536,3472
402430,-41,1
402434,397,3472
402434,-20,1
402435,536,3472
402435,-41,1
402438,397,3472
402438,-20,1
402445,664,3472
402445,-11,1
402447,664,3472
402447,-11,1
402457,536,3472
